Item ID,Item meta,Has NBT,Display Name
3174,6,false,Silver Block
3174,7,false,Steel Block
3174,8,false,Tin Block
3186,0,false,Seared Tank
3186,1,false,Seared Glass
3186,2,false,Seared Window
3187,0,false,Smeltery Controller
3187,1,false,Smeltery Drain
3187,2,false,Seared Bricks
3187,4,false,Seared Stone
3187,5,false,Seared Cobblestone
3187,6,false,Seared Paver
3187,7,false,Cracked Seared Bricks
3187,8,false,Seared Road
3187,9,false,Fancy Seared Bricks
3187,10,false,Chiseled Seared Bricks
3188,0,false,Casting Table
3188,1,false,Seared Faucet
3188,2,false,Casting Basin
3189,0,false,Blood Channel
3190,0,false,Slime Channel
3191,0,false,Bounce Pad
3192,0,false,Slab Furnace
3194,0,false,Tank Controller
3195,0,false,Molten Silver
3196,0,false,Molten Lead
3197,0,false,Molten Nickel
3198,0,false,Molten Shiny
3199,0,false,Molten Invar
3200,0,false,Molten Electrum
3201,0,false,Molten Iron
3202,0,false,Molten Gold
3203,0,false,Molten Copper
3204,0,false,Liquid Tin
3205,0,false,Molten Aluminum
3206,0,false,Molten Cobalt
3207,0,false,Molten Ardite
3208,0,false,Molten Bronze
3209,0,false,Molten Aluminum Brass
3210,0,false,Molten Manyullyn
3211,0,false,Molten Alumite
3212,0,false,Molten Obsidian
3213,0,false,Molten Steel
3214,0,false,Molten Glass
3215,0,false,Seared Stone
3216,0,false,Liquified Emerald
3217,0,false,Blood
3218,0,false,Liquified Ender
3219,0,false,Glue Block
3220,0,false,Glue
3223,0,false,Clear Glass
3225,0,false,White Stained Glass
3225,1,false,Orange Stained Glass
3225,2,false,Magenta Stained Glass
3225,3,false,Light Blue Stained Glass
3225,4,false,Yellow Stained Glass
3225,5,false,Lime Stained Glass
3225,6,false,Pink Stained Glass
3225,7,false,Gray Stained Glass
3225,8,false,Light Gray Stained Glass
3225,9,false,Cyan Stained Glass
3225,10,false,Purple Stained Glass
3225,11,false,Blue Stained Glass
3225,12,false,Brown Stained Glass
3225,13,false,Green Stained Glass
3225,14,false,Red Stained Glass
3225,15,false,Black Stained Glass
3226,0,false,Drawbridge
3226,1,false,Igniter
3226,2,false,Advanced Drawbridge
3226,3,false,Extended Drawbridge
3227,0,false,Drying Rack
3228,0,false,Clear Glass Pane
3229,0,false,White Stained Pane
3229,1,false,Orange Stained Pane
3229,2,false,Magenta Stained Pane
3229,3,false,Light Blue Stained Pane
3229,4,false,Yellow Stained Pane
3229,5,false,Lime Stained Pane
3229,6,false,Pink Stained Pane
3229,7,false,Gray Stained Pane
3229,8,false,Light Gray Stained Pane
3229,9,false,Cyan Stained Pane
3229,10,false,Purple Stained Pane
3229,11,false,Blue Stained Pane
3229,12,false,Brown Stained Pane
3229,13,false,Green Stained Pane
3229,14,false,Red Stained Pane
3229,15,false,Black Stained Pane
3230,0,false,Seared Brick Slab
3230,1,false,Seared Stone Slab
3230,2,false,Seared Cobblestone Slab
3230,3,false,Seared Paver Slab
3230,4,false,Seared Road Slab
3230,5,false,Fancy Seared Slab
3230,6,false,Chiseled Seared Slab
3231,0,false,Rough Brownstone Slab
3231,1,false,Brownstone Road Slab
3231,2,false,Brownstone Slab
3231,3,false,Brownstone Brick Slab
3231,5,false,Fancy Brownstone Slab
3231,6,false,Chiseled Brownstone Slab
3232,0,false,Punji Stick
3233,0,false,Crafting Station
3235,0,false,Liquified Slime
3237,0,false,Congealed Blue Slime
3237,1,false,Congealed Green Slime
3238,0,false,Slimy Grass
3239,0,false,Slimy Grass
3240,0,false,Slimy Leaves
3241,0,false,Slimy Sapling
3242,0,false,Hambone
3243,0,false,Crafting Station
3243,1,false,Tool Station
3243,2,false,Part Builder
3243,3,false,Stencil Table
3243,4,false,Pattern Chest
3243,5,false,Tool Forge
3244,0,false,Wool Slab
3244,1,false,Orange Wool Slab
3244,2,false,Magenta Wool Slab
3244,3,false,Light Blue Wool Slab
3244,4,false,Yellow Wool Slab
3244,5,false,Lime Wool Slab
3244,6,false,Pink Wool Slab
3244,7,false,Gray Wool Slab
3245,0,false,Light Gray Wool Slab
3245,1,false,Cyan Wool Slab
3245,2,false,Purple Wool Slab
3245,3,false,Blue Wool Slab
3245,4,false,Brown Wool Slab
3245,5,false,Green Wool Slab
3245,6,false,Red Wool Slab
3245,7,false,Black Wool Slab
3246,0,false,tile.tconstruct.tank.air.name
3247,0,false,SDX
3249,0,false,Casting Channel
3250,0,false,Wooden Rail
3251,0,false,Eucalyptus Wood
3251,1,false,Sakura Wood
3251,2,false,Ghostwood
3251,3,false,Hopseed Wood
3252,0,false,tile.door.redwood.name
3253,0,false,Cloud
3253,1,false,Dark Cloud
3253,2,false,Ash Cloud
3253,3,false,Sulfur Cloud
3254,0,false,Saguaro Cactus
3255,12,false,Blightberry Bush
3255,13,false,Duskberry Bush
3255,14,false,Skyberry Bush
3255,15,false,Stingberry Bush
3256,0,false,Redwood Sapling
3256,1,false,Eucalyptus Sapling
3256,2,false,Hopseed Sapling
3256,3,false,Sakura Sapling
3256,4,false,Ghostwood Sapling
3256,5,false,Blood Sapling
3256,6,false,Darkwood Sapling
3256,7,false,Fusewood Sapling
3257,12,false,Raspberry Bush
3257,13,false,Blueberry Bush
3257,14,false,Blackberry Bush
3257,15,false,Maloberry Bush
3258,0,false,Sakura Leaves
3258,1,false,Ghostwood Leaves
3258,2,false,Bloodleaves
3258,3,false,Willow Leaves
3259,0,false,Redwood Leaves
3259,1,false,Eucalyptus Leaves
3259,2,false,Hopseed Leaves
3260,0,false,Slickwater
3261,0,false,Redwood Bark
3261,1,false,Redwood
3261,2,false,Redwood Root
3262,0,false,Eucalyptus Planks
3262,1,false,Sakura Planks
3262,2,false,Ghostwood Planks
3262,3,false,Redwood Planks
3262,4,false,Bloodwood Planks
3262,5,false,Hopseed Planks
3262,6,false,Maple Planks
3262,7,false,Silverbell Planks
3262,8,false,Amaranth Planks
3262,9,false,Tigerwood Planks
3262,10,false,Willow Planks
3262,11,false,Darkwood Planks
3262,12,false,Fusewood Planks
3263,0,false,Bloodwood
3264,0,false,tile.door.eucalyptus.name
3265,0,false,tile.door.hopseed.name
3266,0,false,tile.door.sakura.name
3267,0,false,tile.door.ghostwood.name
3268,0,false,tile.door.bloodwood.name
3269,0,false,tile.door.redwoodbark.name
3270,0,false,Green Glowshroom
3270,1,false,Purple Glowshroom
3270,2,false,Blue Glowshroom
3271,0,false,Darkwood
3271,1,false,Fusewood
3272,0,false,Darkwood Leaves
3272,1,false,Darkwood Leaves
3272,2,false,Darkwood Leaves
3272,3,false,Fusewood Leaves
3273,0,false,tile.blueGlowshroom.name
3274,0,false,tile.greenGlowshroom.name
3275,0,false,tile.purpleGlowshroom.name
3277,0,false,Maple Wood
3277,1,false,Silverbell Wood
3277,2,false,Amaranth Wood
3277,3,false,Tiger Wood
3278,0,false,Maple Leaves
3278,1,false,Silverbell Leaves
3278,2,false,Amaranth Leaves
3278,3,false,Tiger Leaves
3279,0,false,Maple Sapling
3279,1,false,Silverbell Sapling
3279,2,false,Amaranth Sapling
3279,3,false,Tigerwood Sapling
3279,4,false,Willow Sapling
3280,0,false,Willow Wood
3281,0,false,Bluebells
3282,0,false,Thornvines
3283,0,false,Crafting Table
3284,0,false,Bookshelf
3285,0,false,Fence
3285,1,false,Fence
3285,2,false,Fence
3285,3,false,Fence
3285,4,false,Fence
3285,5,false,Fence
3285,6,false,Fence
3285,7,false,Fence
3285,8,false,Fence
3285,9,false,Fence
3285,10,false,Fence
3285,11,false,Fence
3285,12,false,Fence
3286,0,false,Topiary Grass
3286,1,false,Bluegrass
3286,2,false,Autumnal Grass
3287,0,false,Topiary Grass Slab
3287,1,false,Bluegrass Slab
3287,2,false,Autumnal Grass Slab
3288,0,false,Eucalyptus Slab
3288,1,false,Sakura Slab
3288,2,false,Ghostwood Slab
3288,3,false,Redwood Slab
3288,4,false,Blood Slab
3288,5,false,Hopseed Slab
3288,6,false,Maple Slab
3288,7,false,Silverbell Slab
3289,0,false,Amaranth Slab
3289,1,false,Tigerwood Slab
3289,2,false,Willow Slab
3289,3,false,Darkwood Slab
3289,4,false,Fusewood Slab
3291,0,false,Eucalyptus Stairs
3292,0,false,Sakura Stairs
3293,0,false,Ghostwood Stairs
3294,0,false,Redwood Stairs
3295,0,false,Blood Stairs
3296,0,false,Hopseed Stairs
3297,0,false,Maple Stairs
3298,0,false,Amaranth Stairs
3299,0,false,Silverbell Stairs
3300,0,false,Liquid Ender
3301,0,false,Willow Stairs
3302,0,false,Darkwood Stairs
3303,0,false,Fusewood Stairs
3304,0,false,Eucalyptus Pressure Plate
3305,0,false,Sakura Pressure Plate
3306,0,false,Ghostwood Pressure Plate
3307,0,false,Redwood Pressure Plate
3308,0,false,Blood Pressure Plate
3309,0,false,Hopseed Pressure Plate
3310,0,false,Maple Pressure Plate
3311,0,false,Amaranth Pressure Plate
3312,0,false,Silverbell Pressure Plate
3313,0,false,Tigerwood Pressure Plate
3314,0,false,Willow Pressure Plate
3315,0,false,Darkwood Pressure Plate
3316,0,false,Fusewood Pressure Plate
3317,0,false,Eucalyptus Trapdoor
3318,0,false,Sakura Trapdoor
3319,0,false,Ghostwood Trapdoor
3320,0,false,Redwood Trapdoor
3321,0,false,Blood Trapdoor
3322,0,false,Hopseed Trapdoor
3323,0,false,Maple Trapdoor
3324,0,false,Amaranth Trapdoor
3325,0,false,Silverbell Trapdoor
3326,0,false,Tigerwood Trapdoor
3327,0,false,Willow Trapdoor
3328,0,false,Darkwood Trapdoor
3329,0,false,Fusewood Trapdoor
3330,0,false,Eucalyptus Button
3331,0,false,Sakura Button
3332,0,false,Ghostwood Button
3333,0,false,Redwood Button
3334,0,false,Blood Button
3335,0,false,Hopseed Button
3336,0,false,Maple Button
3337,0,false,Silverbell Button
3338,0,false,Amaranth Button
3339,0,false,Tigerwood Button
3340,0,false,Willow Button
3341,0,false,Darkwood Button
3342,0,false,Fusewood Button
3343,0,false,Eucalyptus Fence Gate
3344,0,false,Sakura Fence Gate
3345,0,false,Ghostwood Fence Gate
3346,0,false,Redwood Fence Gate
3347,0,false,Blood Fence Gate
3348,0,false,Hopseed Fence Gate
3349,0,false,Maple Fence Gate
3350,0,false,Silverbell Fence Gate
3351,0,false,Amaranth Fence Gate
3352,0,false,Tigerwood Fence Gate
3353,0,false,Willow Fence Gate
3354,0,false,Darkwood Fence Gate
3355,0,false,Fusewood Fence Gate
3356,0,false,Blaze Rail
3357,0,false,Powered Blaze Rail
3358,0,false,Detector Blaze Rail
3359,0,false,Activator Blaze Rail
3360,0,false,Nether Furnace
3361,0,false,Obelisk
3362,0,false,Soul Glass
3362,1,false,Heat Glass
3363,0,false,tile.nether.hopper.name
3366,0,false,Pressure Plate
3367,0,false,Button
3368,0,false,Lever
3378,0,false,[IC2 Electric Floodlight - On]
3379,0,false,IC2 Electric Floodlight
3380,0,false,Floodlight
3381,0,false,[Floodlight Beam]
3382,0,false,Moving Strip Block
3383,0,false,Motor Block
3384,0,false,FrameItem
3385,0,false,Fluxed Electrum Block
3385,1,false,Flux Crystal Block
3386,0,false,Heat Generator
3386,1,false,Solar Generator
3386,3,false,Hydrogen Generator
3386,4,false,Bio-Generator
3386,5,false,Advanced Solar Generator
3386,6,false,Wind Turbine
3387,0,false,Thermal Monitor
3387,1,false,Industrial Alarm
3387,2,false,Howler Alarm
3387,3,false,Remote Thermal Monitor
3387,4,false,Industrial Information Panel
3387,5,false,Information Panel Extender
3387,6,false,Energy Counter
3387,7,false,Average Counter
3387,8,false,Range Trigger
3387,9,false,Advanced Information Panel
3387,10,false,Advanced Panel Extender
3388,0,false,Genetic Replicator
3389,0,false,Genetic Transposer
3390,0,false,DNA Extractor
3391,0,false,Protein Liquifier
3392,0,false,Advanced Mutatron
3393,0,false,Genetic Sampler
3394,0,false,Genetic Imprinter
3395,0,false,Industrial Apiary
3396,0,false,Mutatron
3397,0,false,Mutagen Producer
3398,0,false,Protein
3399,0,false,Liquid DNA
3400,0,false,Mutagen
3401,0,false,Futuristic Armor Plating Block
3401,1,false,Futuristic Armor Plating Block
3401,2,false,Futuristic Armor Plating Block
3401,3,false,Futuristic Armor Plating Block
3401,4,false,Futuristic Armor Plating Block
3401,5,false,Futuristic Armor Plating Block
3401,6,false,Futuristic Armor Plating Block
3401,7,false,Futuristic Armor Plating Block
3401,8,false,Futuristic Armor Plating Block
3401,9,false,Futuristic Armor Plating Block
3401,10,false,Futuristic Armor Plating Block
3401,11,false,Futuristic Armor Plating Block
3401,12,false,Futuristic Armor Plating Block
3401,13,false,Futuristic Armor Plating Block
3401,14,false,Futuristic Armor Plating Block
3401,15,false,Futuristic Armor Plating Block
3402,0,false,Carpet Block
3402,1,false,Carpet Block
3402,2,false,Carpet Block
3402,3,false,Carpet Block
3402,4,false,Carpet Block
3402,5,false,Carpet Block
3402,6,false,Carpet Block
3402,7,false,Carpet Block
3402,8,false,Carpet Block
3402,9,false,Carpet Block
3402,10,false,Carpet Block
3402,11,false,Carpet Block
3402,12,false,Carpet Block
3402,13,false,Carpet Block
3402,14,false,Carpet Block
3402,15,false,Carpet Block
3403,0,false,Fantasy Block
3403,1,false,Fantasy Block
3403,2,false,Fantasy Block
3403,3,false,Fantasy Block
3403,4,false,Fantasy Block
3403,5,false,Fantasy Block
3403,6,false,Fantasy Block
3403,7,false,Fantasy Block
3403,8,false,Fantasy Block
3403,9,false,Fantasy Block
3403,10,false,Fantasy Block
3403,11,false,Fantasy Block
3403,12,false,Fantasy Block
3403,13,false,Fantasy Block
3403,14,false,Fantasy Block
3403,15,false,Fantasy Block
3404,0,false,Lavastone
3404,1,false,Lavastone
3404,2,false,Lavastone
3404,3,false,Lavastone
3404,4,false,Lavastone
3404,5,false,Lavastone
3404,6,false,Lavastone
3405,0,false,Holystone
3405,1,false,Holystone
3405,2,false,Holystone
3405,3,false,Holystone
3405,4,false,Holystone
3405,5,false,Holystone
3405,6,false,Holystone
3405,7,false,Holystone
3405,8,false,Holystone
3405,9,false,Holystone
3405,10,false,Holystone
3405,11,false,Holystone
3405,12,false,Holystone
3405,13,false,Holystone
3406,1,false,Jungle Wood Planks
3406,2,false,Jungle Wood Planks
3406,3,false,Jungle Wood Planks
3406,4,false,Jungle Wood Planks
3406,5,false,Jungle Wood Planks
3406,6,false,Jungle Wood Planks
3406,7,false,Jungle Wood Planks
3406,8,false,Jungle Wood Planks
3406,9,false,Jungle Wood Planks
3406,10,false,Jungle Wood Planks
3406,11,false,Jungle Wood Planks
3406,12,false,Jungle Wood Planks
3406,13,false,Jungle Wood Planks
3406,14,false,Jungle Wood Planks
3406,15,false,Jungle Wood Planks
3407,0,false,Ice Stairs
3407,8,false,Ice Stairs
3408,0,false,Ice Stairs
3408,8,false,Ice Stairs
3409,0,false,Limestone Stairs
3409,8,false,Limestone Stairs
3410,0,false,Limestone Stairs
3410,8,false,Limestone Stairs
3411,0,false,Marble Stairs
3411,8,false,Marble Stairs
3412,0,false,Tiny TNT
3413,0,false,Certus Quartz Ore
3413,1,false,Grind Stone
3413,2,false,Certus Quartz Block
3413,3,false,Quartz Glass
3413,4,false,Vibrant Quartz Glass
3413,6,false,Certus Quartz Pillar
3413,9,false,Certus Quartz Chiseled Block
3414,0,false,RFID Writer
3414,1,false,RFID Reader
3414,2,false,Mag-card Reader
3414,3,false,Speaker
3414,4,false,LAN Modem
3414,5,false,Cryptographic Accelerator
3414,6,false,Adventure Map Interface
3415,5,true,Energy Cell
3415,0,false,ME Fuzzy Export Bus
3415,1,false,ME Fuzzy Import Bus
3415,2,false,ME Basic Export Bus
3415,3,false,ME Basic Import Bus
3415,4,false,ME Transition Plane
3415,5,false,Energy Cell
3415,6,false,ME Power Relay
3415,7,false,ME Condenser
3415,8,false,Quantum Field Ring
3415,9,false,Quantum Link Chamber
3415,10,false,Spatial Pylon
3415,11,false,ME P2P Tunnel
3415,12,false,Spatial IO Port
3416,0,false,ME Precision Export Bus
3416,1,false,ME Precision Import Bus
3416,3,false,ME Crafting Terminal
3416,4,false,ME Level Emitter
3416,5,false,ME Crafting CPU
3416,6,false,ME Heat Vent
3416,7,false,ME Assembler Containment Wall
3416,8,false,ME Dark Cable
3416,9,false,ME Storage Bus
3416,10,false,ME IO Port
3416,11,false,ME Crafting Monitor
3416,12,false,ME Storage Monitor
3416,13,false,ME Covered Cable
3416,14,false,ME Cable
3416,15,false,ME Fuzzy Storage Bus
3418,100,true,Gas Tank
3418,1,true,Gas Tank
3418,1,true,Gas Tank
3418,1,true,Gas Tank
3418,1,true,Gas Tank
3418,1,true,Gas Tank
3418,1,true,Gas Tank
3418,1,true,Gas Tank
3418,1,true,Gas Tank
3419,100,true,Basic Energy Cube
3419,1,true,Basic Energy Cube
3419,100,true,Advanced Energy Cube
3419,1,true,Advanced Energy Cube
3419,100,true,Elite Energy Cube
3419,1,true,Elite Energy Cube
3419,100,true,Ultimate Energy Cube
3419,1,true,Ultimate Energy Cube
3420,0,false,Obsidian TNT
3421,0,false,Cardboard Box
3422,0,false,Rotary Condensentrator
3422,1,false,Chemical Oxidizer
3422,2,false,Chemical Infuser
3422,3,false,Chemical Injection Chamber
3422,4,false,Electrolytic Separator
3422,5,false,Precision Sawmill
3422,6,false,Chemical Dissolution Chamber
3422,7,false,Chemical Washer
3422,8,false,Chemical Crystalizer
3423,5,true,Basic Factory
3423,5,true,Basic Factory
3423,5,true,Basic Factory
3423,5,true,Basic Factory
3423,5,true,Basic Factory
3423,5,true,Basic Factory
3423,5,true,Basic Factory
3423,6,true,Advanced Factory
3423,6,true,Advanced Factory
3423,6,true,Advanced Factory
3423,6,true,Advanced Factory
3423,6,true,Advanced Factory
3423,6,true,Advanced Factory
3423,6,true,Advanced Factory
3423,7,true,Elite Factory
3423,7,true,Elite Factory
3423,7,true,Elite Factory
3423,7,true,Elite Factory
3423,7,true,Elite Factory
3423,7,true,Elite Factory
3423,7,true,Elite Factory
3423,0,false,Enrichment Chamber
3423,1,false,Osmium Compressor
3423,2,false,Combiner
3423,3,false,Crusher
3423,4,false,Digital Miner
3423,8,false,Metallurgic Infuser
3423,9,false,Purification Chamber
3423,10,false,Energized Smelter
3423,11,false,Teleporter
3423,12,false,Electric Pump
3423,13,false,Electric Chest
3423,14,false,Chargepad
3423,15,false,Logistical Sorter
3424,0,false,Salination Block
3425,0,false,Osmium Block
3425,1,false,Bronze Block
3425,2,false,Refined Obsidian
3425,3,false,Charcoal Block
3425,4,false,Refined Glowstone
3425,5,false,Steel Block
3425,6,false,Bin
3425,7,false,Teleporter Frame
3425,8,false,Steel Casing
3425,9,false,Dynamic Tank
3425,10,false,Dynamic Glass
3425,11,false,Dynamic Valve
3425,12,false,Copper Block
3425,13,false,Tin Block
3425,14,false,Salination Controller
3425,15,false,Salination Valve
3426,0,false,Osmium Ore
3426,1,false,Copper Ore
3426,2,false,Tin Ore
3427,0,false,Buffer
3427,1,false,Automatic Crafting Table MkII
3427,2,false,Black Hole Chest
3427,3,false,Incinerator
3427,4,false,Duplicator
3427,6,false,Block Breaker
3427,7,false,Liquid Disposer
3427,8,false,Liquid Duplicator
3427,9,false,Online Player Detector
3427,11,false,Deployer
3428,0,false,Null Cell
3428,1,false,Invert Cell
3428,2,false,Non-Invert Cell
3429,0,false,Redstone Digitizer
3429,1,false,I/O Pin Marker
3429,2,false,Schematic Compiler
3429,3,false,Chip Fabricator
3430,0,false,Cleanroom Wall
3430,1,false,Cleanroom Air Filter
3431,0,false,White decorative lamp
3431,1,false,Orange decorative lamp
3431,2,false,Magenta decorative lamp
3431,3,false,Light blue decorative lamp
3431,4,false,Yellow decorative lamp
3431,5,false,Lime decorative lamp
3431,6,false,Pink decorative lamp
3431,7,false,Grey decorative lamp
3431,8,false,Light grey decorative lamp
3431,9,false,Cyan decorative lamp
3431,10,false,Purple decorative lamp
3431,11,false,Blue decorative lamp
3431,12,false,Brown decorative lamp
3431,13,false,Green decorative lamp
3431,14,false,Red decorative lamp
3431,15,false,Black decorative lamp
3432,0,false,Carbide Floodlight
3433,0,false,White lamp
3433,1,false,Orange lamp
3433,2,false,Magenta lamp
3433,3,false,Light blue lamp
3433,4,false,Yellow lamp
3433,5,false,Lime lamp
3433,6,false,Pink lamp
3433,7,false,Grey lamp
3433,8,false,Light grey lamp
3433,9,false,Cyan lamp
3433,10,false,Purple lamp
3433,11,false,Blue lamp
3433,12,false,Brown lamp
3433,13,false,Green lamp
3433,14,false,Red lamp
3433,15,false,Black lamp
3434,0,false,White lamp
3434,1,false,Orange lamp
3434,2,false,Magenta lamp
3434,3,false,Light blue lamp
3434,4,false,Yellow lamp
3434,5,false,Lime lamp
3434,6,false,Pink lamp
3434,7,false,Grey lamp
3434,8,false,Light grey lamp
3434,9,false,Cyan lamp
3434,10,false,Purple lamp
3434,11,false,Blue lamp
3434,12,false,Brown lamp
3434,13,false,Green lamp
3434,14,false,Red lamp
3434,15,false,Black lamp
3435,0,false,Teleposer
3435,1,false,Transpressurizer
3435,2,false,Dislocator
3436,0,false,Transport conduit
3437,0,false,LAN Cable
3438,0,false,Liquifacted Coal
3440,0,false,Gelid Cryotheum
3441,0,false,Blazing Pyrotheum
3442,0,false,Resonant Ender
3443,0,false,Energized Glowstone
3444,0,false,Destabilized Redstone
3446,0,false,White Rockwool
3446,1,false,Orange Rockwool
3446,2,false,Magenta Rockwool
3446,3,false,Light Blue Rockwool
3446,4,false,Yellow Rockwool
3446,5,false,Lime Rockwool
3446,6,false,Pink Rockwool
3446,7,false,Gray Rockwool
3446,8,false,Light Gray Rockwool
3446,9,false,Cyan Rockwool
3446,10,false,Purple Rockwool
3446,11,false,Blue Rockwool
3446,12,false,Brown Rockwool
3446,13,false,Green Rockwool
3446,14,false,Red Rockwool
3446,15,false,Black Rockwool
3447,0,false,Hardened Glass
3448,0,false,Copper Block
3448,1,false,Tin Block
3448,2,false,Silver Block
3448,3,false,Lead Block
3448,4,false,Ferrous Block
3448,5,false,Shiny Block
3448,6,false,Electrum Block
3448,7,false,Invar Block
3448,8,false,Tinker's Alloy Block
3448,10,false,Enderium Block
3449,0,false,Glowstone Illuminator
3451,0,false,Tesseract
3453,0,false,Creative Strongbox
3453,1,false,Strongbox
3453,2,false,Hardened Strongbox
3453,3,false,Reinforced Strongbox
3453,4,false,Resonant Strongbox
3454,0,false,Creative Portable Tank
3454,1,false,Portable Tank
3454,2,false,Hardened Portable Tank
3454,3,false,Reinforced Portable Tank
3454,4,false,Resonant Portable Tank
3455,0,true,Creative Energy Cell
3455,1,true,Leadstone Energy Cell
3455,1,true,Leadstone Energy Cell
3455,2,true,Hardened Energy Cell
3455,2,true,Hardened Energy Cell
3455,3,true,Redstone Energy Cell
3455,3,true,Redstone Energy Cell
3455,4,true,Resonant Energy Cell
3455,4,true,Resonant Energy Cell
3456,0,false,Steam Dynamo
3456,1,false,Magmatic Dynamo
3456,2,false,Compression Dynamo
3456,3,false,Reactant Dynamo
3457,0,false,Machinist's Workbench
3457,2,false,Autonomous Activator
3457,3,false,Terrain Smasher
3457,4,false,Nullifier
3458,0,false,Redstone Furnace
3458,1,false,Pulverizer
3458,2,false,Sawmill
3458,3,false,Induction Smelter
3458,4,false,Magma Crucible
3458,5,false,Fluid Transposer
3458,6,false,Glacial Precipitator
3458,7,false,Igneous Extruder
3458,8,false,Aqueous Accumulator
3458,9,false,Cyclic Assembler
3458,10,false,Energetic Infuser
3459,0,false,Copper Ore
3459,1,false,Tin Ore
3459,2,false,Silver Ore
3459,3,false,Lead Ore
3459,4,false,Ferrous Ore
3460,0,false,Chest
3462,0,false,Torment Portal
3463,0,false,tile.witcheryHollowTears.name
3465,0,false,Spinning Wheel
3466,0,false,Flowing Spirit
3467,0,false,Spirit Portal
3468,0,false,Wispy Cotton
3470,0,false,Blood Rose
3471,0,false,Crystal Ball
3472,0,false,Critter Snare
3473,0,false,Grassper
3474,0,false,Ender Bramble
3474,1,false,Wild Bramble
3475,0,false,Statue of The Goddess
3476,0,false,Leech Chest
3478,0,false,Signal Terminal
3479,0,false,Signal Bus
3480,0,false,tile.tmechworks.meshFilter.name
3481,0,false,tile.tmechworks.dynamo.name
3482,0,false,Exchanger
3483,0,false,Magic Charger
3485,0,false,Warded Wall: Black
3485,1,false,Warded Wall: Red
3485,2,false,Warded Wall: Green
3485,3,false,Warded Wall: Brown
3485,4,false,Warded Wall: Blue
3485,5,false,Warded Wall: Purple
3485,6,false,Warded Wall: Cyan
3485,7,false,Warded Wall: Light Gray
3485,8,false,Warded Wall: Gray
3485,9,false,Warded Wall: Pink
3485,10,false,Warded Wall: Lime
3485,11,false,Warded Wall: Yellow
3485,12,false,Warded Wall: Light Blue
3485,13,false,Warded Wall: Magenta
3485,14,false,Warded Wall: Orange
3485,15,false,Warded Wall: White
3486,0,false,Warded Wall: Black
3486,1,false,Warded Wall: Red
3486,2,false,Warded Wall: Green
3486,3,false,Warded Wall: Brown
3486,4,false,Warded Wall: Blue
3486,5,false,Warded Wall: Purple
3486,6,false,Warded Wall: Cyan
3486,7,false,Warded Wall: Light Gray
3486,8,false,Warded Wall: Gray
3486,9,false,Warded Wall: Pink
3486,10,false,Warded Wall: Lime
3486,11,false,Warded Wall: Yellow
3486,12,false,Warded Wall: Light Blue
3486,13,false,Warded Wall: Magenta
3486,14,false,Warded Wall: Orange
3486,15,false,Warded Wall: White
3487,0,false,Warded Carpet: Black
3487,1,false,Warded Carpet: Red
3487,2,false,Warded Carpet: Green
3487,3,false,Warded Carpet: Brown
3487,4,false,Warded Carpet: Blue
3487,5,false,Warded Carpet: Purple
3487,6,false,Warded Carpet: Cyan
3487,7,false,Warded Carpet: Light Gray
3487,8,false,Warded Carpet: Gray
3487,9,false,Warded Carpet: Pink
3487,10,false,Warded Carpet: Lime
3487,11,false,Warded Carpet: Yellow
3487,12,false,Warded Carpet: Light Blue
3487,13,false,Warded Carpet: Magenta
3487,14,false,Warded Carpet: Orange
3487,15,false,Warded Carpet: White
3488,0,false,Warded Slab: Black
3488,1,false,Warded Slab: Red
3488,2,false,Warded Slab: Green
3488,3,false,Warded Slab: Brown
3488,4,false,Warded Slab: Blue
3488,5,false,Warded Slab: Purple
3488,6,false,Warded Slab: Cyan
3488,7,false,Warded Slab: Light Gray
3488,8,false,Warded Slab: Gray
3488,9,false,Warded Slab: Pink
3488,10,false,Warded Slab: Lime
3488,11,false,Warded Slab: Yellow
3488,12,false,Warded Slab: Light Blue
3488,13,false,Warded Slab: Magenta
3488,14,false,Warded Slab: Orange
3488,15,false,Warded Slab: White
3489,0,false,Warded Block: Black
3489,1,false,Warded Block: Red
3489,2,false,Warded Block: Green
3489,3,false,Warded Block: Brown
3489,4,false,Warded Block: Blue
3489,5,false,Warded Block: Purple
3489,6,false,Warded Block: Cyan
3489,7,false,Warded Block: Light Gray
3489,8,false,Warded Block: Gray
3489,9,false,Warded Block: Pink
3489,10,false,Warded Block: Lime
3489,11,false,Warded Block: Yellow
3489,12,false,Warded Block: Light Blue
3489,13,false,Warded Block: Magenta
3489,14,false,Warded Block: Orange
3489,15,false,Warded Block: White
3490,0,false,Warded Glass: Black
3490,1,false,Warded Glass: Red
3490,2,false,Warded Glass: Green
3490,3,false,Warded Glass: Brown
3490,4,false,Warded Glass: Blue
3490,5,false,Warded Glass: Purple
3490,6,false,Warded Glass: Cyan
3490,7,false,Warded Glass: Light Gray
3490,8,false,Warded Glass: Gray
3490,9,false,Warded Glass: Pink
3490,10,false,Warded Glass: Lime
3490,11,false,Warded Glass: Yellow
3490,12,false,Warded Glass: Light Blue
3490,13,false,Warded Glass: Magenta
3490,14,false,Warded Glass: Orange
3490,15,false,Warded Glass: White
3491,0,false,Ender Block
3492,0,false,Cactus
3493,0,false,Ignis Fuel Block
3494,0,false,Light Block: Black
3494,1,false,Light Block: Red
3494,2,false,Light Block: Green
